kind,policy,scenario,burst_duration_seconds,rate_cv2,achieved_rate_cv2_mean,achieved_rate_cv2_max,seed,risk_e,p_mission,risk_utilization,target_met,pass_count,fixed_over_policy_gain,mean_tau_seconds,min_tau_seconds,max_tau_seconds,observed_corrections,high_activity_events,relax_events,max_k_per_pass,p_cache_entries
policy,measured_q16_high1_max3600,burst_1800s_cv2_2,1800,2,0.496949293328,0.999999999977,21960644,0.0106861665183,0.0106292722816,1.06326461862,false,6199629,5.08954326138,25.4477195329,1,600,309516,290771,268528,15,13
baseline_expected,always_tau_min_1s,burst_1800s_cv2_2,1800,2,0.496949293328,0.999999999977,21960644,0.00162673345994,0.00162541104623,0.161858616831,true,157766400,0.2,1,1,1,,,,,
policy,measured_q16_high1_max3600,burst_1800s_cv2_2,1800,2,0.498137344312,0.999999999996,21960645,0.0128645931238,0.012782197951,1.28001624138,false,6193242,5.09479203299,25.4739688841,1,600,309584,290358,268635,76,16
baseline_expected,always_tau_min_1s,burst_1800s_cv2_2,1800,2,0.498137344312,0.999999999996,21960645,0.0018337019263,0.00183202172208,0.182451805893,true,157766400,0.2,1,1,1,,,,,
policy,measured_q16_high1_max3600,burst_1800s_cv2_2,1800,2,0.501265656678,0.999999991321,21960646,0.0108069651871,0.0107487797302,1.075283985,false,6209423,5.08151562553,25.4075803823,1,600,309988,290975,269292,14,13
baseline_expected,always_tau_min_1s,burst_1800s_cv2_2,1800,2,0.501265656678,0.999999991321,21960646,0.00177606024128,0.0017744839796,0.176716506509,true,157766400,0.2,1,1,1,,,,,
policy,measured_q16_high1_max3600,burst_1800s_cv2_2,1800,2,0.49876280608,0.999999999419,21960647,0.0108175352954,0.0107592361674,1.07633570192,false,6214297,5.07753008908,25.3876546293,1,600,310350,291332,269662,21,12
baseline_expected,always_tau_min_1s,burst_1800s_cv2_2,1800,2,0.49876280608,0.999999999419,21960647,0.00170603913396,0.00170458467644,0.169749464976,true,157766400,0.2,1,1,1,,,,,
policy,measured_q16_high1_max3600,burst_1800s_cv2_2,1800,2,0.499815754443,0.999999999736,21960648,0.0109861510171,0.0109260236509,1.09311282501,false,6189378,5.09797268805,25.4898816973,1,600,309714,290725,268337,22,13
baseline_expected,always_tau_min_1s,burst_1800s_cv2_2,1800,2,0.499815754443,0.999999999736,21960648,0.00172886369381,0.00172737006985,0.172020489564,true,157766400,0.2,1,1,1,,,,,
policy,measured_q16_high1_max3600,burst_1800s_cv2_2,1800,2,0.496959200878,0.999999998776,21960649,0.0105673808764,0.0105117422643,1.05144554673,false,6216533,5.0757037725,25.3785296402,1,600,309762,291117,269367,15,13
baseline_expected,always_tau_min_1s,burst_1800s_cv2_2,1800,2,0.496959200878,0.999999998776,21960649,0.00163253631413,0.00163120445159,0.162435995964,true,157766400,0.2,1,1,1,,,,,
policy,measured_q16_high1_max3600,burst_1800s_cv2_2,1800,2,0.497618728375,0.999999992327,21960650,0.0117889668742,0.0117197492726,1.17299233041,false,6205327,5.08486982233,25.424349434,1,600,310166,291122,269067,54,15
baseline_expected,always_tau_min_1s,burst_1800s_cv2_2,1800,2,0.497618728375,0.999999992327,21960650,0.00178727909272,0.00178568286056,0.177832772832,true,157766400,0.2,1,1,1,,,,,
policy,measured_q16_high1_max3600,burst_1800s_cv2_4,1800,4,0.669462365739,1,22060621,0.0142497365148,0.014148689553,1.41783684869,false,6078666,5.1908231181,25.9541162485,1,600,310095,287799,265058,28,21
baseline_expected,always_tau_min_1s,burst_1800s_cv2_4,1800,4,0.669462365739,1,22060621,0.00192113159621,0.00191928740407,0.191150984824,true,157766400,0.2,1,1,1,,,,,
policy,measured_q16_high1_max3600,burst_1800s_cv2_4,1800,4,0.666359958592,1,22060622,0.0130125530617,0.0129282558299,1.29473813128,false,6074242,5.19460370529,25.9730376235,1,600,309162,287641,265027,36,17
baseline_expected,always_tau_min_1s,burst_1800s_cv2_4,1800,4,0.666359958592,1,22060622,0.00182441735959,0.00182275412187,0.181527999281,true,157766400,0.2,1,1,1,,,,,
policy,measured_q16_high1_max3600,burst_1800s_cv2_4,1800,4,0.666962090621,1,22060623,0.0132667330156,0.013179117797,1.32002882381,false,6091743,5.17968010141,25.898404611,1,600,310066,288148,265739,22,17
baseline_expected,always_tau_min_1s,burst_1800s_cv2_4,1800,4,0.666962090621,1,22060623,0.00187896418904,0.00187720004092,0.186955363127,true,157766400,0.2,1,1,1,,,,,
policy,measured_q16_high1_max3600,burst_1800s_cv2_4,1800,4,0.669017732813,1,22060624,0.0141908507993,0.014090635284,1.41197776932,false,6062494,5.20466989328,26.0233530953,1,600,309505,287428,264707,51,21
baseline_expected,always_tau_min_1s,burst_1800s_cv2_4,1800,4,0.669017732813,1,22060624,0.00190178874888,0.00189998149451,0.189226387715,true,157766400,0.2,1,1,1,,,,,
policy,measured_q16_high1_max3600,burst_1800s_cv2_4,1800,4,0.665548473035,1,22060625,0.0134559862031,0.0133658591232,1.33885935746,false,6085871,5.18467775607,25.9233925596,1,600,310038,288172,265352,36,19
baseline_expected,always_tau_min_1s,burst_1800s_cv2_4,1800,4,0.665548473035,1,22060625,0.00193351101849,0.00193164299021,0.192382726973,true,157766400,0.2,1,1,1,,,,,
policy,measured_q16_high1_max3600,burst_1800s_cv2_4,1800,4,0.663720959901,1,22060626,0.0133764620715,0.0132873947801,1.33094677297,false,6065825,5.20181178982,26.0090764241,1,600,308573,287209,264587,40,18
baseline_expected,always_tau_min_1s,burst_1800s_cv2_4,1800,4,0.663720959901,1,22060626,0.00182983335684,0.00182816023245,0.182066886471,true,157766400,0.2,1,1,1,,,,,
policy,measured_q16_high1_max3600,burst_1800s_cv2_4,1800,4,0.665574560161,1,22060627,0.0132118719686,0.0131249782852,1.31457019559,false,6106547,5.16712308937,25.8356182307,1,600,310372,288892,266221,37,19
baseline_expected,always_tau_min_1s,burst_1800s_cv2_4,1800,4,0.665574560161,1,22060627,0.00176600196067,0.00176444349676,0.175715716013,true,157766400,0.2,1,1,1,,,,,
policy,measured_q16_high1_max3600,burst_1800s_cv2_4,1800,4,0.667444648417,1,22060628,0.0153560565742,0.0152387535423,1.52791476803,false,6085431,5.18505262815,25.9252659343,1,600,310631,288162,265626,33,27
baseline_expected,always_tau_min_1s,burst_1800s_cv2_4,1800,4,0.667444648417,1,22060628,0.0019768389965,0.0019748863372,0.196693824496,true,157766400,0.2,1,1,1,,,,,
policy,measured_q16_high1_max3600,burst_1800s_cv2_4,1800,4,0.666323035719,1,22060629,0.0132501232945,0.0131627268413,1.31837617048,false,6082546,5.1875119399,25.9376081989,1,600,309879,287958,265365,30,17
baseline_expected,always_tau_min_1s,burst_1800s_cv2_4,1800,4,0.666323035719,1,22060629,0.00189985446415,0.00189805088302,0.189033928004,true,157766400,0.2,1,1,1,,,,,
policy,measured_q16_high1_max3600,burst_1800s_cv2_4,1800,4,0.667376533087,1,22060630,0.0133608558319,0.0132719957866,1.3293939652,false,6077449,5.1918625726,25.959322571,1,600,309932,287964,265143,29,19
baseline_expected,always_tau_min_1s,burst_1800s_cv2_4,1800,4,0.667376533087,1,22060630,0.00181513279287,0.00181348643561,0.180604192669,true,157766400,0.2,1,1,1,,,,,
policy,measured_q16_high1_max3600,burst_1800s_cv2_4,1800,4,0.666476628567,1,22060631,0.0129511450802,0.0128676398854,1.28862808855,false,6098069,5.17430681745,25.8715345792,1,600,310639,288826,266156,18,15
baseline_expected,always_tau_min_1s,burst_1800s_cv2_4,1800,4,0.666476628567,1,22060631,0.00184492077775,0.00184321995753,0.183568072216,true,157766400,0.2,1,1,1,,,,,
policy,measured_q16_high1_max3600,burst_1800s_cv2_4,1800,4,0.666243612418,1,22060632,0.0129133955717,0.0128303754207,1.28487204407,false,6063288,5.20398833108,26.0199428099,1,600,309264,287509,264342,18,16
baseline_expected,always_tau_min_1s,burst_1800s_cv2_4,1800,4,0.666243612418,1,22060632,0.00176174653426,0.00176019556977,0.175292304649,true,157766400,0.2,1,1,1,,,,,
policy,measured_q16_high1_max3600,burst_1800s_cv2_4,1800,4,0.667893704267,1,22060633,0.0134579985532,0.0133678445745,1.33905958461,false,6082045,5.18793925398,25.9396993939,1,600,310053,288025,265422,26,18
baseline_expected,always_tau_min_1s,burst_1800s_cv2_4,1800,4,0.667893704267,1,22060633,0.00192151845315,0.00191967351845,0.191189476766,true,157766400,0.2,1,1,1,,,,,
policy,measured_q16_high1_max3600,burst_1800s_cv2_4,1800,4,0.668486445196,1,22060634,0.0132289832463,0.0131418648333,1.31627275338,false,6090429,5.18079760884,25.9040046276,1,1200,310711,288834,265785,26,17
baseline_expected,always_tau_min_1s,burst_1800s_cv2_4,1800,4,0.668486445196,1,22060634,0.00176987053013,0.00176830523288,0.176100635435,true,157766400,0.2,1,1,1,,,,,
policy,measured_q16_high1_max3600,burst_1800s_cv2_4,1800,4,0.661723078833,1,22060635,0.013462026197,0.0133718183694,1.3394603318,false,6093888,5.1778568953,25.8892859534,1,600,309912,288340,265714,27,24
baseline_expected,always_tau_min_1s,burst_1800s_cv2_4,1800,4,0.661723078833,1,22060635,0.00186000819866,0.0018582794554,0.185069257961,true,157766400,0.2,1,1,1,,,,,
policy,measured_q16_high1_max3600,burst_1800s_cv2_4,1800,4,0.667384094825,1,22060636,0.0142940306856,0.0141923560523,1.42224408159,false,6081301,5.18857395811,25.9428755459,1,600,309829,287753,265372,40,22
baseline_expected,always_tau_min_1s,burst_1800s_cv2_4,1800,4,0.667384094825,1,22060636,0.0019493721533,0.00194747336142,0.193960896602,true,157766400,0.2,1,1,1,,,,,
policy,measured_q16_high1_max3600,burst_1800s_cv2_4,1800,4,0.666704558747,1,22060637,0.0147696784701,0.0146611417768,1.46957063778,false,6084460,5.18588009454,25.9294024449,1,600,310599,288241,265708,48,22
baseline_expected,always_tau_min_1s,burst_1800s_cv2_4,1800,4,0.666704558747,1,22060637,0.00196987557146,0.00196793663994,0.196000969537,true,157766400,0.2,1,1,1,,,,,
policy,measured_q16_high1_max3600,burst_1800s_cv2_4,1800,4,0.665889648073,1,22060638,0.0136014484203,0.0135093666752,1.35333272625,false,6089644,5.18146545184,25.9073353056,1,600,310628,288740,265700,37,20
baseline_expected,always_tau_min_1s,burst_1800s_cv2_4,1800,4,0.665889648073,1,22060638,0.00181822764844,0.00181657567393,0.180912128206,true,157766400,0.2,1,1,1,,,,,
policy,measured_q16_high1_max3600,burst_1800s_cv2_4,1800,4,0.66702122588,1,22060639,0.0133900506575,0.0133008027181,1.3322988259,false,6081612,5.18830862607,25.9415432948,1,600,310017,288164,265317,40,19
baseline_expected,always_tau_min_1s,burst_1800s_cv2_4,1800,4,0.66702122588,1,22060639,0.00183254135546,0.00183086327676,0.182336330066,true,157766400,0.2,1,1,1,,,,,
policy,measured_q16_high1_max3600,burst_1800s_cv2_4,1800,4,0.666976993879,1,22060640,0.0129083627746,0.0128254071838,1.28437128498,false,6095180,5.17675934099,25.8837970331,1,600,310440,288733,265653,27,14
baseline_expected,always_tau_min_1s,burst_1800s_cv2_4,1800,4,0.666976993879,1,22060640,0.00170062313671,0.00169917789657,0.169210577786,true,157766400,0.2,1,1,1,,,,,
policy,measured_q16_high1_max3600,burst_1800s_cv2_4,1800,4,0.667864941175,1,22060641,0.0135863478866,0.0134944700276,1.35183023578,false,6080116,5.1895851987,25.9479304342,1,600,309963,287838,265077,29,19
baseline_expected,always_tau_min_1s,burst_1800s_cv2_4,1800,4,0.667864941175,1,22060641,0.00190720474613,0.00190538718683,0.189765274905,true,157766400,0.2,1,1,1,,,,,
policy,measured_q16_high1_max3600,burst_1800s_cv2_4,1800,4,0.667935195173,1,22060642,0.0129430925585,0.0128596909487,1.28782686939,false,6100652,5.17211602957,25.8605801478,1,600,310425,288758,266229,26,17
baseline_expected,always_tau_min_1s,burst_1800s_cv2_4,1800,4,0.667935195173,1,22060642,0.00185111048889,0.00184939824056,0.184183943291,true,157766400,0.2,1,1,1,,,,,
policy,measured_q16_high1_max3600,burst_1800s_cv2_4,1800,4,0.665984870249,1,22060643,0.0132440851855,0.0131567681922,1.31777538368,false,6057645,5.2088361071,26.0441848276,1,600,308834,287290,264194,34,18
baseline_expected,always_tau_min_1s,burst_1800s_cv2_4,1800,4,0.665984870249,1,22060643,0.00182403050264,0.00182236796999,0.181489507339,true,157766400,0.2,1,1,1,,,,,
policy,measured_q16_high1_max3600,burst_1800s_cv2_4,1800,4,0.667901374994,1,22060644,0.0132053266358,0.0131185188386,1.31391894045,false,6111752,5.1627225712,25.8136151467,1,600,311175,289228,266626,20,19
baseline_expected,always_tau_min_1s,burst_1800s_cv2_4,1800,4,0.667901374994,1,22060644,0.00180468765532,0.00180306018572,0.17956491023,true,157766400,0.2,1,1,1,,,,,
policy,measured_q16_high1_max3600,burst_1800s_cv2_4,1800,4,0.665864555299,1,22060645,0.0132370365571,0.0131498122765,1.31707405106,false,6056497,5.20982343424,26.0491341777,1,600,308768,286826,264188,26,18
baseline_expected,always_tau_min_1s,burst_1800s_cv2_4,1800,4,0.665864555299,1,22060645,0.00192422645178,0.00192237631494,0.191458920361,true,157766400,0.2,1,1,1,,,,,
policy,measured_q16_high1_max3600,burst_1800s_cv2_4,1800,4,0.663252948738,1,22060646,0.013348273321,0.0132595801926,1.3281420159,false,6084741,5.18564060492,25.9282043393,1,1200,310363,288681,265348,28,20
baseline_expected,always_tau_min_1s,burst_1800s_cv2_4,1800,4,0.663252948738,1,22060646,0.00180816936783,0.00180653561445,0.17991133771,true,157766400,0.2,1,1,1,,,,,
policy,measured_q16_high1_max3600,burst_1800s_cv2_4,1800,4,0.665812540889,1,22060647,0.0134620263941,0.0133718185639,1.33946035141,false,6090136,5.18104686004,25.9052405398,1,600,310487,288708,265638,31,19
baseline_expected,always_tau_min_1s,burst_1800s_cv2_4,1800,4,0.665812540889,1,22060647,0.00182596478737,0.00182429872788,0.181681967049,true,157766400,0.2,1,1,1,,,,,
policy,measured_q16_high1_max3600,burst_1800s_cv2_4,1800,4,0.666103437118,1,22060648,0.0142306137169,0.0141298371374,1.41593414631,false,6092193,5.1792975042,25.8964955641,1,600,310346,288412,265673,44,19
baseline_expected,always_tau_min_1s,burst_1800s_cv2_4,1800,4,0.666103437118,1,22060648,0.00197761271039,0.0019756585228,0.196770808381,true,157766400,0.2,1,1,1,,,,,
policy,measured_q16_high1_max3600,burst_1800s_cv2_4,1800,4,0.665014832199,1,22060649,0.0130573482315,0.0129724708861,1.29919521316,false,6078857,5.19066002046,25.9533015828,1,600,309699,287967,265048,20,18
baseline_expected,always_tau_min_1s,burst_1800s_cv2_4,1800,4,0.665014832199,1,22060649,0.00180004537196,0.00179842626192,0.179103006924,true,157766400,0.2,1,1,1,,,,,
policy,measured_q16_high1_max3600,burst_1800s_cv2_4,1800,4,0.664089064719,1,22060650,0.0127689402774,0.0126877632418,1.27049886328,false,6085416,5.18506540884,25.9253354249,1,600,309838,288207,265439,20,16
baseline_expected,always_tau_min_1s,burst_1800s_cv2_4,1800,4,0.664089064719,1,22060650,0.0017737390996,0.00177216695406,0.176485554856,true,157766400,0.2,1,1,1,,,,,
policy,measured_q16_high1_max3600,burst_1800s_cv2_8,1800,8,0.801965064383,1,22160621,0.0161880559978,0.0160577335891,1.61069801385,false,5970642,5.28473822413,26.4237095441,1,600,309964,285244,262016,34,21
baseline_expected,always_tau_min_1s,burst_1800s_cv2_8,1800,8,0.801965064383,1,22160621,0.00198341556459,0.00198144989573,0.197348187513,true,157766400,0.2,1,1,1,,,,,
policy,measured_q16_high1_max3600,burst_1800s_cv2_8,1800,8,0.800983283599,1,22160622,0.016058195509,0.0159299500686,1.59777700398,false,5991945,5.26594953725,26.3297566984,1,600,310773,286014,262967,30,22
baseline_expected,always_tau_min_1s,burst_1800s_cv2_8,1800,8,0.800983283599,1,22160622,0.00205227610106,0.00205017162237,0.20419975322,true,157766400,0.2,1,1,1,,,,,
policy,measured_q16_high1_max3600,burst_1800s_cv2_8,1800,8,0.800252467766,1,22160623,0.0163924094414,0.0162587850361,1.63103101034,false,5985432,5.27167963816,26.358412559,1,600,310574,285912,262662,49,22
baseline_expected,always_tau_min_1s,burst_1800s_cv2_8,1800,8,0.800252467766,1,22160623,0.00187819047515,0.00187642777915,0.186878379243,true,157766400,0.2,1,1,1,,,,,
policy,measured_q16_high1_max3600,burst_1800s_cv2_8,1800,8,0.798967437754,1,22160624,0.0164945850772,0.0163592942852,1.64119740052,false,5990613,5.26712040988,26.3356032179,1,600,310581,285786,262979,36,23
baseline_expected,always_tau_min_1s,burst_1800s_cv2_8,1800,8,0.798967437754,1,22160624,0.00192151845315,0.00191967351845,0.191189476766,true,157766400,0.2,1,1,1,,,,,
policy,measured_q16_high1_max3600,burst_1800s_cv2_8,1800,8,0.799307372524,1,22160625,0.016161377832,0.016031483464,1.6080435587,false,5972256,5.28331002556,26.4165561557,1,1200,310382,285313,262166,29,21
baseline_expected,always_tau_min_1s,burst_1800s_cv2_8,1800,8,0.799307372524,1,22160625,0.00201707211893,0.00201503919605,0.200696986482,true,157766400,0.2,1,1,1,,,,,
policy,measured_q16_high1_max3600,burst_1800s_cv2_8,1800,8,0.800333140708,1,22160626,0.0172057888459,0.0170586145532,1.71196157986,false,5978707,5.277609356,26.3880623352,1,600,310380,285531,262429,37,26
baseline_expected,always_tau_min_1s,burst_1800s_cv2_8,1800,8,0.800333140708,1,22160626,0.00202326183008,0.00202121641556,0.201312857557,true,157766400,0.2,1,1,1,,,,,
policy,measured_q16_high1_max3600,burst_1800s_cv2_8,1800,8,0.800046872011,1,22160627,0.0179018982721,0.0177426112211,1.78122388476,false,5960723,5.29353234499,26.4676800113,1,600,309520,284430,261759,56,26
baseline_expected,always_tau_min_1s,burst_1800s_cv2_8,1800,8,0.800046872011,1,22160627,0.00199386070214,0.00199187428233,0.198387469952,true,157766400,0.2,1,1,1,,,,,
policy,measured_q16_high1_max3600,burst_1800s_cv2_8,1800,8,0.798588499572,1,22160628,0.0177529112173,0.0175962566834,1.76639979758,false,5966108,5.28875441075,26.4437747356,1,600,310189,285001,261914,46,27
baseline_expected,always_tau_min_1s,burst_1800s_cv2_8,1800,8,0.798588499572,1,22160628,0.00203757553709,0.00203550108925,0.202737059417,true,157766400,0.2,1,1,1,,,,,
policy,measured_q16_high1_max3600,burst_1800s_cv2_8,1800,8,0.801468501517,1,22160629,0.0168670472431,0.0167255950121,1.67825707408,false,5948412,5.30448798772,26.5224491848,1,1200,308922,283986,261227,36,27
baseline_expected,always_tau_min_1s,burst_1800s_cv2_8,1800,8,0.801468501517,1,22160629,0.00205266295801,0.00205055768612,0.204238245162,true,157766400,0.2,1,1,1,,,,,
policy,measured_q16_high1_max3600,burst_1800s_cv2_8,1800,8,0.801955314744,1,22160630,0.0176155087015,0.0174612626635,1.75272836234,false,5958084,5.2958769967,26.4793873332,1,600,308724,284213,261576,64,26
baseline_expected,always_tau_min_1s,burst_1800s_cv2_8,1800,8,0.801955314744,1,22160630,0.0020484075316,0.00204631097667,0.203814833798,true,157766400,0.2,1,1,1,,,,,
policy,measured_q16_high1_max3600,burst_1800s_cv2_8,1800,8,0.797471454505,1,22160631,0.0160521547039,0.0159240054752,1.59717594893,false,5962404,5.29203992215,26.460210177,1,1200,309688,284871,261854,24,21
baseline_expected,always_tau_min_1s,burst_1800s_cv2_8,1800,8,0.797471454505,1,22160631,0.00208167722899,0.00207951204162,0.207125140825,true,157766400,0.2,1,1,1,,,,,
policy,measured_q16_high1_max3600,burst_1800s_cv2_8,1800,8,0.800122062013,1,22160632,0.0179748781195,0.0178142935996,1.78848531845,false,5969364,5.28586965044,26.4293482522,1,600,310306,285050,262316,39,28
baseline_expected,always_tau_min_1s,burst_1800s_cv2_8,1800,8,0.800122062013,1,22160632,0.00207664808869,0.00207449334685,0.206624745577,true,157766400,0.2,1,1,1,,,,,
policy,measured_q16_high1_max3600,burst_1800s_cv2_8,1800,8,0.801181201747,1,22160633,0.0160979589877,0.0159690793391,1.60173343681,false,5958541,5.29547082079,26.4773732362,1,600,309406,284571,261601,30,23
